id,store_name,address,lat,lang,created_at,updated_at,deleted_at,slug,status,city_id,store_id,city,state
362,Galaxy Mall - KFC,"""KFC, Galaxy Mall,  001,1st Floor, 180, GNT Road, Red Hills, Tiruvallur-600052""",13.1915,80.186,2020-10-26 05:41:23,2020-10-26 05:41:23,,kfc,1,4,362,Chennai,Tamil Nadu
127,Avinashi Road - KFC ,"KFC No: 544, Avinashi Road, Opp. Cag Peelamedu, Pin 641004",11.01807737,76.99054062,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,60,127,Coimbatore,Tamil Nadu
128,Brookefields - KFC  ,"KFC Shop No: T - 10, Brooke Fields Estate Pvt Ltd, 67-71, Krishnaswamy Road, Pin 641001",11.0089152,76.9594451,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,60,128,Coimbatore,Tamil Nadu
129,Fun Republic - KFC  ,"KFC No: 472 Avinashi Road, Peelamedu, Pin 641004",11.0243833,77.0107771,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,60,129,Coimbatore,Tamil Nadu
130,Prozone Mall - KFC,"KFC G 24, Prozone Mall, Sivanamdhapuram, Saravanampatty Pin 641035",11.05557502,76.99411439,2019-10-11 07:17:00,2020-07-11 18:45:22,,kfc,1,60,130,Coimbatore,Tamil Nadu
135,Salem - KFC ,"KFC Restaurant, No: 255 And 256, Omalur Main Road, Salem Pin 636004",11.66642761,78.14476013,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,60,135,Coimbatore,Tamil Nadu
131,Madurai 1 - KFC  ,"KFC No. 61/4 B, Bye Pass Road, Opp To World Of Titan, Pin 625010",9.9169951,78.0943254,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,67,131,Madurai,Tamil Nadu
137,Tuticorin - KFC  ,"KFC Restaurant, Velavan Hyper Market, # 53, Gin Factory Road, Thoothukkudi, Pin 628002",8.8036258,78.1438704,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,67,137,Madurai,Tamil Nadu
147,Madurai 2 - KFC    ,"KFC Geethika Arcade, (Ground And Mezzanine) 64, Hig, 80 Feet Road, Anna Nagar, Pin 625010",9.92373,78.1484965,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,67,147,Madurai,Tamil Nadu
326,Thanjavur - KFC,"KFC, No 2851/35, GF, Kamal Subramaniam Arcade, Trichy Main Road, Petha Perumal Colony, Thanjavur, Tamil Nadu - 613007",10.774864,79.138529,2020-07-02 11:53:00,2020-07-02 11:53:00,,kfc,1,74,326,Thanjavur,Tamil Nadu
363,Trichy 2 - KFC,"KFC, 3/1, Anna Malai Tower, New Karur Byepass road, Anna Malai Nagar, Trichy - 620018",10.8274,78.6894,2020-10-26 05:43:45,2020-10-26 05:43:45,,kfc,1,81,363,Tiruchirapalli,Tamil Nadu
364,Zirakpur 2 - KFC,"KFC,  Zirakpur -2, Times Square , Ground floor Adjoining J&K Bank, VIP Road, Zirakpur, Punjab - PIN Code - 140603",30.638,76.815,2020-10-26 05:44:58,2020-10-26 05:45:59,,kfc,1,81,364,Tiruchirapalli,Tamil Nadu
152,Tirunelveli - KFC,"KFC Shop No.10/4, South Bypass Road, Vannarpet Tirunelveli, Pin 627003",8.73072999,77.7221906,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,76,152,Tirunelveli,Tamil Nadu
326,Thanjavur - KFC,"KFC, No 2851/35, GF, Kamal Subramaniam Arcade, Trichy Main Road, Petha Perumal Colony, Thanjavur, Tamil Nadu - 613007",10.774864,79.138529,2020-07-02 11:53:00,2020-07-02 11:53:00,,kfc,1,6,326,Trichy,Tamil Nadu
327,Trichy Annamalai - KFC,"KFC, New Karur Byepass Road, Annamalai Naga, Trichy, Tamil Nadu - 620018 ",10.8280489,78.6853589,2020-07-02 11:54:00,2020-07-02 11:54:00,,kfc,1,6,327,Trichy,Tamil Nadu
327,Trichy Annamalai - KFC,"KFC, New Karur Byepass Road, Annamalai Naga, Trichy, Tamil Nadu - 620018 ",10.8280489,78.6853589,2020-07-02 11:54:00,2020-07-02 11:54:00,,kfc,1,77,327,Trichy,Tamil Nadu
340,Vellore Katpadi Road - KFC,"KFC, No 99/A, Suthanthira Ponvizha Nagar, Vellore Katpadi Road, Vellore, Tamil Nadu - 632006",12.958562,79.137769,2020-07-02 12:30:00,2020-07-02 12:30:00,,kfc,1,29,340,Vellore,Tamil Nadu
48,Pacific Mall - KFC,"KFC Restaurant, Rajpura Road, Pacific Mall Food Court, Pin 248009",30.3665003,78.0706149,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,35,48,Dehradun,Uttarakhand
141,Dehradun Chakrata - KFC,"KFC Khasara No.1281, 1291 at Chakrata Road Pin 248123",30.333426,78.023844,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,35,141,Dehradun,Uttarakhand
161,"Rajpur Road, Dehradun- KFC  ","KFC Building Situated at 65A, Rajpur road,Dehradun,Uttarakhand, Pin 248001",30.3335,78.0241,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,35,161,Dehradun,Uttarakhand
348,Imperial Height - KFC,"G 01, Imperial Height, Mussorie Road, Kirsali Gaon, Dehradun, Uttarakhand - 248009",30.402474,78.080376,2020-07-02 12:48:00,2020-07-02 12:48:00,,kfc,1,35,348,Dehradun,Uttarakhand
49,Haldwani - KFC  ,"KFC Haldwani, Khasra No. 790, 793, Village-Damuadhunga Bandobasti, Kathgodam Pin 263126",29.2420825,79.535107,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,22,49,Haldwani,Uttarakhand
50,Haridwar - KFC  ,"KFC Shop No. Unit No. HF-1 Ground Floor @ National Food Court, Adjoining Crystal Water Park, Pin 249405",29.899636,77.979721,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,64,50,Haridwar,Uttarakhand
148,Metropolis Mall - KFC    ,"KFC Shop No. UGF 7 & 8, Metropolis Mall, Situated At Rudrapur, Pin 248009",29.0056364,79.4006534,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,23,148,Rudrapur,Uttarakhand
318,Orion Mall Gorakhpur - KFC,"KFC, Shop No 2, Orion Mall, Mohaddipur, Gorakhpur, Uttar Pradesh - 273008",26.7499172,83.3996539,2020-07-02 08:00:00,2020-07-02 08:00:00,,kfc,1,24,318,Across UP,Uttar Pradesh
51,P Square Mall - KFC  ,"KFC 229/71, P Square Mall, Civil Line. M.G Road. Pin 211001",25.4494306,81.8395933,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,25,51,Allahabad,Uttar Pradesh
52,Phoenix Mall - KFC,"KFC 2, 3 Ground Floor, Bareilly-Pilibhit Bypass Road, Pin 243006",28.3949114,79.456982,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,57,52,Bareilly,Uttar Pradesh
53,Gajraula - KFC  ,"KFC NH 24, Khasra No.30, Salarpur, Gajraula, Dist. - J P Nagar, Amroha Pin 244235",28.8373403,78.2766954,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,57,53,Bareilly,Uttar Pradesh
55,Shopprix Mall - KFC  ,"KFC-Shopprix Mall, Upper Ground Floor, Delhi Road, Meerut Pin 250001",28.9476532,77.6754448,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,57,55,Bareilly,Uttar Pradesh
318,Orion Mall Gorakhpur - KFC,"KFC, Shop No 2, Orion Mall, Mohaddipur, Gorakhpur, Uttar Pradesh - 273008",26.7499172,83.3996539,2020-07-02 08:00:00,2020-07-02 08:00:00,,kfc,1,62,318,Gorakhpur,Uttar Pradesh
54,Z Square Mall - KFC ,"KFC Shop No - 11, 12, 13, 14, 3rd Floor, Z Square Mall, 16/113, M.G.Road, Pin 208001",26.473598,80.352405,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,28,54,Kanpur,Uttar Pradesh
339,VIP Kanpur Road- KFC,"KFC, Unit No 4/279, Ground Floor, VIP kanpur Road, Kanpur, Uttar Pradesh - 208002",26.4909745,80.315552,2020-07-02 12:30:00,2020-07-02 12:30:00,,kfc,1,28,339,Kanpur,Uttar Pradesh
349,Khautali - KFC,"139/3,66, The Food Carnival Mall, NH 58, Bhasi, Khatauli, Uttar Pradesh - 251002",29.4552991,77.6968503,2020-07-02 12:50:00,2020-07-02 12:50:00,,kfc,1,36,349,Khatauli,Uttar Pradesh
349,Khautali - KFC,"139/3,66, The Food Carnival Mall, NH 58, Bhasi, Khatauli, Uttar Pradesh - 251002",29.4552991,77.6968503,2020-07-02 12:50:00,2020-07-02 12:50:00,,kfc,1,66,349,Khautali,Uttar Pradesh
343,Civil Lines Moradabad - KFC,"KFC, Raj Complex , Gr Flr, Peeli kothi Chauraha, Civil Lines, Moradabad, Uttar Pradesh - 244001",28.8350047,78.7738113,2020-07-02 12:42:00,2020-07-02 12:42:00,,kfc,1,31,343,Moradabad,Uttar Pradesh
60,Alpha One - KFC,"KFC Alpha One Mall, Tp Scheme No.1, Near Vastrapur Lake, Vastrapur, Pin 380015",23.0400083,72.5313642,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,10,60,Ahmedabad,Gujarat
61,C G Road - KFC,"KFC 3rd Eye Mall 2, Cg Road Panchvati, Opp. Parimal Garden, Pin 380006",23.0212749,72.55542,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,10,61,Ahmedabad,Gujarat
62,Pralhad Nagar - KFC ,KFC Restaurants Shop No G ,23.0120338,72.510754,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,10,62,Ahmedabad,Gujarat
63,Central Mall - KFC ,"KFC Vadodara Central , Ground Floor, Central Mall, Genda Circle, Wadi Wadi Road Opposite Central Square Mall, Pin 390007",22.3172607,73.1697974,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,26,63,Surat,Gujarat
66,Central Mall - KFC,"KFC Dumas Road, Surat Pin 395007",21.154778,72.764934,2019-10-11 07:17:00,2020-07-11 18:34:02,,kfc,1,26,66,Surat,Gujarat
159,VR Surat Mall - KFC  ,"KFC, Unit no.310 D in the Mall on the 3rd Floor,VR Surat Mall,  At Dumas Road, Surat, Gujrat, Pin 395007",21.1545483,72.7626573,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,26,159,Surat,Gujarat
341,LP Savani - KFC,"KFC, UN G1B, Gr Flr, Shivalik Western, LP Savani Road, Adajan, Surat, Gujarat - 395009",21.1934182,72.7862028,2020-07-02 12:31:00,2020-07-02 12:31:00,,kfc,1,26,341,Surat,Gujarat
63,Central Mall - KFC ,"KFC Vadodara Central , Ground Floor, Central Mall, Genda Circle, Wadi Wadi Road Opposite Central Square Mall, Pin 390007",22.3172607,73.1697974,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,30,63,Vadodara,Gujarat
64,Eva Mall - KFC,"KFC Patidar Crossing, Near Saraswati Complex, Manjalpur, Pin 390011",22.273147,73.18907,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,30,64,Vadodara,Gujarat
342,Inorbit Mall Vadodara - KFC,"KFC, Inorbit Mall Vadodara, Wadi Road, BIDC Gorwa Estate, Subhanpura, Vadodara, Gujarat - 390023",17.438299,78.390083,2020-07-02 12:33:00,2020-07-02 12:33:00,,kfc,1,30,342,Vadodara,Gujarat
1,Treasure Island Mall - KFC,"KFC Restaurant , Gr Flr Surya Treasure Island Mall, Junwani Road, Pin 490230",21.2184108,81.3225657,2019-10-11 07:17:00,2019-10-11 07:17:00,,kfc,1,14,1,Bhillai,Chhattisgarh
2,Magneto Mall - KFC,"KFC Raipur, GB - 34B, Gr. Floor, Magneto Mall, Khasra No.229/44, Labhandi PC No. 113/44, R I Circle, Pin 429001",21.2395834,81.6841734,2019-10-11 07:17:00,2020-07-14 12:26:36,,kfc,1,71,2,Raipur,Chhattisgarh
