id,store_name,address,lat,lang,created_at,updated_at,deleted_at,slug,status,city_id,store_id,city,state
268,PMC - PH,"Pizza Hut Unit No.G-05 On Lower Ground Floor, Nagar Road, Viman Nagar Phoenix Market City, Pin 411014",18.5616764,73.9165561,2019-10-11 07:17:00,2020-07-14 08:39:20,,pizza-hut,1,2,268,Pune,Maharashtra
290,Baner - PH,"Pizza Hut Ground Floor, Tiara Building, Village Banner, Haveli, Pune Pin 411008",18.5936519,73.796514,2019-10-11 07:17:00,2020-07-14 08:39:57,,pizza-hut,1,2,290,Pune,Maharashtra
333,Baner Pashan - PH,"PH, Tiara, Survey No 115, Hissa No 3/1, GrFlr, Haveli, Baner, Pune, Maharashtra - 411045",18.5646,73.7745,2020-07-02 12:00:00,2020-07-02 12:00:00,,pizza-hut,1,2,333,Pune,Maharashtra
334,Elpro Estates - PH,"Pizza Hut, Elpro Estates, Chinchwad, Pune, Maharashtra - 411033",18.6296,73.7859,2020-07-02 12:01:00,2020-07-02 12:01:00,,pizza-hut,1,2,334,Pune,Maharashtra
336,93-Avenue - PH,"Pizza Hut, Kalubai Chowk, Near Fatima Nagar Junction, Wanowrie, Opposite Croma, Pune, Maharashtra - 411022",18.5057,73.9065,2020-07-02 12:02:00,2020-07-02 12:02:00,,pizza-hut,0,2,336,Pune,Maharashtra
304,Expressway - PH,"Pizza Hut Left Hand Side Post Sarsan, Tal Khalapur, Dist Raigad, Pin 410203",18.795285,73.296669,2019-10-11 07:17:00,2020-10-26 07:22:16,,pizza-hut,0,48,304,Raigad,Maharashtra
314,Viviana Mall - PH,Pizza Hut Next To Jupiter Hospital Thane West Pin 400606,19.2031865,72.838122,2019-10-11 07:17:00,2020-07-14 08:41:15,,pizza-hut,1,46,314,Thane,Maharashtra
269,DB City Mall - PH,"Pizza Hut 3rd Flr, DB City Mall, Arera Hills, Pin 462011",18.5185723,73.9339771,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,50,269,Bhopal,Madhya Pradesh
302,Hoshangabad - PH,Pizza Hut Pin 462026,23.1006569,77.5123403,2019-10-11 07:17:00,2020-07-11 14:48:21,,pizza-hut,1,50,302,Bhopal,Madhya Pradesh
270,Mallhar Mall - PH,"Pizza Hut Shop No 1, Second Floor, Road Facing, Malhar Mega Mall, AB Road, Vijay Nagar, Pin 452001",19.112492,72.864326,2019-10-11 07:17:00,2020-07-14 08:39:29,,pizza-hut,1,49,270,Indore,Madhya Pradesh
357,Providence Mall - PH,"Pizza Hut, No 07, SN 42, 3rd Floor, Providence Mall, Venkata Subha Reddiar Salai, Puducherry - 605001",17.4405111,78.4012861,2020-07-02 13:06:00,2020-07-02 13:06:00,,pizza-hut,1,40,357,Puducherry,Pondicherry
206,Busy Street-PH   ,"Pizza Hut No: 4, Lal Bahadur Sasthri Street, Busy Street, Pondicherry, Pin 605001",13.06492,80.23464,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,206,Chennai,Tamil Nadu
207,Adyar - PH  ,"Pizza Hut Flat # 46, Door # 61, 3rd Main Road, Kasturibai Nagar, Pin 600020",13.00317,80.25189,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,207,Chennai,Tamil Nadu
208,Ambit Nolumbur - PH,"Pizza Hut Unit No.5, Ground Floor, Akshaya Food Court, Ambattur Industrial Estate, Pin 600058",13.09504,80.165779,2019-10-11 07:17:00,2020-10-26 07:20:46,,pizza-hut,0,4,208,Chennai,Tamil Nadu
209,Ampa Sky Walk - PH,"Pizza Hut Shop No. 4, 3rd Floor, No. 107/2 Nelson Manickam Road, Aminjikarai, Pin 600029",13.06492,80.23464,2019-10-11 07:17:00,2020-10-26 07:21:17,,pizza-hut,0,4,209,Chennai,Tamil Nadu
210,Ashok Nagar - PH ,"Pizza Hut Old No 41, New No 67, 4th Avenue, Ashok Nagar Pin 600083",13.04085,80.21566,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,210,Chennai,Tamil Nadu
211,Chrompet - PH  ,"Pizza Hut 412/7A, Gst Road, Kap Annexure, Chrompet, Pin 600044",12.95244,80.1411,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,211,Chennai,Tamil Nadu
212,DLF - PH  ,"Pizza Hut # 1/124, Shivaji Garden, Moonlight Stop, Nandambakkam Post, Ramapuram, Mount - Poonamallee Road, Pin 600089",13.02832,80.18345,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,212,Chennai,Tamil Nadu
213,Express Avenue - PH ,"Pizza Hut 3rd Floor, No: 49, 50L, Whites Road, Royapettah, Pin 600014",13.05809,80.26491,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,213,Chennai,Tamil Nadu
214,Mahindra City - PH ,"Pizza Hut The Canopy, Commercial Complex, Planet Yum Food Court, Ground Floor, Mahindra World City, Chengelpet, Pin 600083",12.97558,80.231153,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,214,Chennai,Tamil Nadu
215,Nungabakkam - PH  ,"Pizza Hut # 316, No: 2/3 Geegee Emerald, Village Road, Nungambakkam, Pin 600034",13.06366,80.24352,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,215,Chennai,Tamil Nadu
216,OMR - PH  ,"Pizza Hut Old # 1/14, New #1/4, Karapakkam, Pin 600096",12.921903,80.229666,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,216,Chennai,Tamil Nadu
218,R A Puram - PH,"Pizza Hut Sri Varu Builders, New No-32 Second Main Road Ra Puram, Pin 600028",13.02712,80.25662,2019-10-11 07:17:00,2020-10-26 07:21:05,,pizza-hut,0,4,218,Chennai,Tamil Nadu
219,RK Salai - PH ,"Pizza Hut #73/75, ACE Towers, R.K.Salai. Mylapore, Pin 600004",13.03118,80.27836,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,219,Chennai,Tamil Nadu
220,Vadapalani - PH,"Pizza Hut 87, Arcot Road, Near Avivhi School, Maruti Showroom Bldg, Virugambakkam 87, Pin 600091",13.0531,80.22377,2019-10-11 07:17:00,2020-10-26 07:24:13,,pizza-hut,0,4,220,Chennai,Tamil Nadu
221,Velachery - PH,"Pizza Hut Shop No F 47, Phoenix Market City Mall, Plot No 142, Velachery Road, Velachery, Pin 600042",12.972248,80.219454,2019-10-11 07:17:00,2020-07-14 13:54:18,,pizza-hut,1,4,221,Chennai,Tamil Nadu
268,PMC - PH,"Pizza Hut Unit No.G-05 On Lower Ground Floor, Nagar Road, Viman Nagar Phoenix Market City, Pin 411014",18.5616764,73.9165561,2019-10-11 07:17:00,2020-07-14 08:39:20,,pizza-hut,1,4,268,Chennai,Tamil Nadu
277,Mogappair - PH,"Pizza Hut Shop No.99, First Floor, Plot No.99, West Mogappair, Main Road, Nolumbur, Pin 600042",13.083030,80.171485,2019-10-11 07:17:00,2020-07-14 13:56:34,,pizza-hut,1,4,277,Chennai,Tamil Nadu
287,Perungudi - PH    ,"Pizza Hut Plot No. 111, Door No.7, Thirumalai Nagar Annex, Perungudi OMR, Pin 600042",12.95981,80.23975,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,287,Chennai,Tamil Nadu
295,Kattupakkam - PH,"Pizza Hut Kattupakkam, Chennai, Pin 600056",13.043733,80.120706,2019-10-11 07:17:00,2020-07-14 13:58:05,,pizza-hut,1,4,295,Chennai,Tamil Nadu
298,VRC Mall - PH  ,"Pizza Hut Anna Nagar West, Anna Nagar, Chennai, Pin 600040",13.08014,80.200287,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,298,Chennai,Tamil Nadu
305,Anna Nagar - PH ,"Pizza Hut Located At 995J, Lind Avenue, Annanagar, Pin 600040",13.08546,80.2046,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,305,Chennai,Tamil Nadu
310,Kilpauk - PH,Pizza Hut Pin 600010,13.083478,80.239656,2019-10-11 07:17:00,2020-07-14 13:59:21,,pizza-hut,1,4,310,Chennai,Tamil Nadu
313,Vijaya Mall - PH ,Pizza Hut Pin 600026,13.0474,80.197273,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,313,Chennai,Tamil Nadu
316,Marina Mall - PH ,"Pizza Hut Situated At 13/1A, Egattur, Old Mahabalipuram Road, Tiruporur Taluk, Kanchipuram District Tamil Nadu, Pin 603103",12.837351,80.229925,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,4,316,Chennai,Tamil Nadu
337,ECR Coast Rd - PH,"Pizza Hut, No 4/222, Ground Floor, Palavakkam Main Road, East Coast Road Chennai, Tamil Nadu - 600041",17.4347894,78.3845802,2020-07-02 12:05:00,2020-07-02 12:05:00,,pizza-hut,1,4,337,Chennai,Tamil Nadu
360,PMC - PH,"Pizza Hut Shop No F47, Phoenix Market City Mall, Plot No 142, Velachery Road, Velachery, Pin 600042",12.990927,80.217097,2020-07-11 18:44:37,2020-07-14 08:34:49,,pizza-hut,1,4,360,Chennai,Tamil Nadu
222,RS Puram - PH ,"Pizza Hut No: 357, Ground Floor, Silver Mount Builging, D.B.Road, R.S.Puram, Pin 641002",11.00319,76.95139,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,60,222,Coimbatore,Tamil Nadu
223,Prozone - PH  ,"Pizza Hut G 24 Prozone Mall, Sivanandhapuram, Saravanampatty, Pin 641035",11.055149,76.993726,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,60,223,Coimbatore,Tamil Nadu
281,Sai Baba - PH  ,"Pizza Hut Shop No.2, In The Building Raja Rana Complex, Ramalinga Nagar Road, Pin 641011",11.04686,76.98893,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,60,281,Coimbatore,Tamil Nadu
282,Brookfield - PH   ,"Pizza Hut Unit No.17 & 18, Third Floor, No.67-71, Krishnaswamy Road, Pin 641011",11.009464,76.959121,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,60,282,Coimbatore,Tamil Nadu
296,Fun Republic 2 - PH   ,"Pizza Hut Situated On The Plot Of Land Bearing SF No.474 Of Village Sowripalayam Peelamedu, Avinashi Road, Coimbatore, Pin 641011",11.02567,77.01463,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,60,296,Coimbatore,Tamil Nadu
366,Trichy - PH,"Pizza Hut, Shop No 3/1 - C, Annamalai Tower, New Karur Byepass Road, Annamalai Nagar, Trichy-620018",10.828406, 78.686493,2020-10-26 05:48:23,2020-10-26 05:48:23,,pizza-hut,1,81,366,Tiruchirapalli,Tamil Nadu
171,S P Road - PH,"Pizza Hut, KPR House, S P Road, Begumpet, Pin 500003",17.4247573,78.4532959,2019-10-11 07:17:00,2019-10-11 07:17:00,,pizza-hut,1,54,171,Secunderabad,Telangana
224,Alpha One - PH,"Pizza Hut 11, 12, 13, 14, First Floor, Alpha One Mall, Tp No. 1, FP No. 216, Vastapur Lake, Pin 380054",23.040199,72.530883,2019-10-11 07:17:00,2020-07-14 08:36:53,,pizza-hut,1,10,224,Ahmedabad,Gujarat
226,Prahlad Nagar - PH,"Pizza Hut A 8, Ground Floor, Tower A, Safal Pegasus, Prahlad Nagar, Pin 380051",23.012432,72.511154,2019-10-11 07:17:00,2020-07-14 08:37:08,,pizza-hut,1,10,226,Ahmedabad,Gujarat
227,Shapath - PH,"Pizza Hut Shapath III, Ground Floor, Satelite, Pin 380009",23.040005,72.51339,2019-10-11 07:17:00,2020-07-14 08:37:17,,pizza-hut,1,10,227,Ahmedabad,Gujarat
335,Tapovan Circle - PH,"Pizza Hut, Madhav Vihar Bunglows, B1, Tapovan Circle, Nigam Nagar, corner, Ahmedabad, Gujarat - 382424",23.119062,72.613263,2020-07-02 12:02:00,2020-07-02 12:02:00,,pizza-hut,1,10,335,Ahmedabad,Gujarat
297,Anand - PH,"Pizza Hut Anand-Sojitra Road, Anand, Pin 388001",22.542032,72.946885,2019-10-11 07:17:00,2020-07-14 08:40:09,,pizza-hut,1,43,297,Anand,Gujarat
300,Waghawadi Road - PH,Pizza Hut Pin 364001,21.764392,72.147223,2019-10-11 07:17:00,2020-07-11 14:52:51,,pizza-hut,1,51,300,Bhavnagar,Gujarat
359,Gandhi Nagar - PH,"Pizza Hut, Pramukh Arcade, Dholakuva Circle, Sargasan Cross Road, Gandhinagar, Gujarat - 382421",23.185442,72.636087,2020-07-02 13:08:00,2020-07-02 13:08:00,,pizza-hut,1,41,359,Gandhinagar,Gujarat
228,Solitaire - PH,"Pizza Hut Shop # 6, Solitaire Building, 150 Ft Ring Road, Nr. Big Bazaar, Pin 360005",22.282875,70.774711,2019-10-11 07:17:00,2020-07-14 08:37:26,,pizza-hut,1,44,228,Rajkot,Gujarat
303,Everest Park - PH,"Pizza Hut Near Mc.D, Rajkot, Pin 360005",22.272748,70.756334,2019-10-11 07:17:00,2020-10-26 07:20:35,,pizza-hut,0,44,303,Rajkot,Gujarat
230,IBC - PH,"Pizza Hut G7, International Business Center, Gaurav Path Road, Piplod, Pin 395007",21.157717,72.76922,2019-10-11 07:17:00,2020-07-14 08:37:43,,pizza-hut,1,26,230,Surat,Gujarat
231,Tribhuvan - PH,"Pizza Hut O/B/I Tribhuvan Complex, Opp Rajhans Complex, Near Stadium, Ghod Dod Road, Pin 395007",21.175023,72.801314,2019-10-11 07:17:00,2020-07-14 08:37:51,,pizza-hut,1,26,231,Surat,Gujarat
229,Eva Mall Vadodara - PH,"Pizza Hut SN TF 11, 3rd Flr, Eva Mall, Manjalpur, Pin 390011",22.273455,73.18874,2019-10-11 07:17:00,2020-07-14 08:37:34,,pizza-hut,1,30,229,Vadodara,Gujarat
232,Race Course - PH,"Pizza Hut Akashganga Complex, Nr. Vanijya Bhavan, Race Course Road, Pin 390007",22.311707,73.165258,2019-10-11 07:17:00,2020-07-14 08:37:58,,pizza-hut,1,30,232,Vadodara,Gujarat
358,Nilamber Circle - PH,"Pizza Hut, Ground floor, Nilamber Circle, Vasna Gotri Road, Vadodara, Gujarat - 390007",22.301578,73.13881,2020-07-02 13:07:00,2020-07-02 13:07:00,,pizza-hut,1,30,358,Vadodara,Gujarat
234,Vapi - PH,"Pizza Hut Ground Floor, Hotel Fortune Galaxy, N.H.No - 8, G.I.D.C., Vapi Pin 396195",20.374104,72.920212,2019-10-11 07:17:00,2020-07-14 08:38:06,,pizza-hut,1,45,234,Vapi,Gujarat
299,"Daman Road, Chala- PH","Pizza Hut Daman Road Chala Vapi, Pin 396191",20.393726,72.893803,2019-10-11 07:17:00,2020-10-26 07:19:27,,pizza-hut,0,45,299,Vapi,Gujarat
